Intersection,Date,Hour,Period,Weather,Cars,Boda_bodas,Tricycles,Minibuses,Heavy_Trucks
Bwaise Junction,2026-06-14,14,Off-Peak,Dry,110,302,81,41,5
Bwaise Junction,2026-06-14,15,Off-Peak,Dry,126,316,70,40,6
Bwaise Junction,2026-06-14,15,Off-Peak,Dry,122,345,93,51,2
Bwaise Junction,2026-06-14,15,Off-Peak,Dry,161,306,81,69,12
Bwaise Junction,2026-06-14,15,Off-Peak,Dry,119,313,68,41,5
Bwaise Junction,2026-06-14,16,Peak,Dry,335,832,221,111,24
Bwaise Junction,2026-06-14,16,Peak,Dry,243,803,204,98,6
Bwaise Junction,2026-06-14,16,Peak,Dry,348,722,211,143,11
Bwaise Junction,2026-06-14,16,Peak,Dry,308,768,170,130,23
Bwaise Junction,2026-06-14,17,Peak,Dry,293,665,160,132,10
Bwaise Junction,2026-06-14,17,Peak,Dry,314,531,166,155,13
Bwaise Junction,2026-06-14,17,Peak,Dry,242,786,169,101,19
Bwaise Junction,2026-06-14,17,Peak,Dry,256,562,198,92,11
Bwaise Junction,2026-06-14,18,Peak,Dry,241,639,191,106,4
Bwaise Junction,2026-06-14,18,Peak,Dry,296,621,157,109,11
Bwaise Junction,2026-06-14,18,Peak,Dry,337,925,175,137,19
Bwaise Junction,2026-06-14,18,Peak,Dry,330,817,170,143,20
Bwaise Junction,2026-06-14,19,Off-Peak,Dry,363,969,188,151,9
Bwaise Junction,2026-06-14,19,Off-Peak,Dry,306,780,179,109,17
Bwaise Junction,2026-06-14,19,Off-Peak,Dry,240,622,166,80,19
Bwaise Junction,2026-06-14,19,Off-Peak,Dry,367,776,204,114,19
Bwaise Junction,2026-06-14,20,Off-Peak,Dry,144,312,93,62,8
Bwaise Junction,2026-06-14,20,Off-Peak,Dry,86,331,67,39,6
Bwaise Junction,2026-06-14,20,Off-Peak,Dry,174,328,78,74,13
Bwaise Junction,2026-06-14,20,Off-Peak,Dry,153,382,84,67,6
Bwaise Junction,2026-06-14,21,Off-Peak,Dry,164,342,89,72,5
Bwaise Junction,2026-06-14,21,Off-Peak,Dry,107,209,60,41,7
Bwaise Junction,2026-06-14,21,Off-Peak,Dry,104,224,68,41,6
Bwaise Junction,2026-06-14,21,Off-Peak,Dry,91,332,68,27,4
Bwaise Junction,2026-06-15,6,Off-Peak,Dry,144,350,94,61,4
Bwaise Junction,2026-06-15,6,Off-Peak,Dry,113,271,70,38,8
Bwaise Junction,2026-06-15,6,Off-Peak,Dry,136,544,83,53,4
Bwaise Junction,2026-06-15,6,Off-Peak,Dry,79,253,51,25,6
Bwaise Junction,2026-06-15,7,Peak,Dry,235,983,199,113,14
Bwaise Junction,2026-06-15,7,Peak,Dry,326,1189,245,144,22
Bwaise Junction,2026-06-15,7,Peak,Dry,311,681,205,131,21
Bwaise Junction,2026-06-15,7,Peak,Dry,336,573,198,101,16
Bwaise Junction,2026-06-15,8,Peak,Dry,274,841,175,111,21
Bwaise Junction,2026-06-15,8,Peak,Dry,349,758,217,167,15
Bwaise Junction,2026-06-15,8,Peak,Dry,342,965,206,157,11
Bwaise Junction,2026-06-15,8,Peak,Dry,283,560,177,117,5
Bwaise Junction,2026-06-15,9,Off-Peak,Dry,413,1138,252,174,18
Bwaise Junction,2026-06-15,9,Off-Peak,Dry,319,777,187,138,7
Bwaise Junction,2026-06-15,9,Off-Peak,Dry,380,1126,175,164,8
Bwaise Junction,2026-06-15,9,Off-Peak,Dry,291,894,204,98,20
Bwaise Junction,2026-06-15,10,Off-Peak,Dry,117,365,89,37,6
Bwaise Junction,2026-06-15,10,Off-Peak,Dry,80,243,55,27,3
Bwaise Junction,2026-06-15,10,Off-Peak,Dry,114,310,69,34,6
Bwaise Junction,2026-06-15,10,Off-Peak,Dry,152,431,113,58,11
Bwaise Junction,2026-06-15,11,Off-Peak,Dry,162,403,91,66,4
Bwaise Junction,2026-06-15,11,Off-Peak,Dry,135,390,87,59,7
Bwaise Junction,2026-06-15,11,Off-Peak,Dry,147,408,99,62,6
Bwaise Junction,2026-06-15,11,Off-Peak,Dry,85,316,54,28,3
Bwaise Junction,2026-06-15,12,Off-Peak,Dry,127,386,83,63,3
Bwaise Junction,2026-06-15,12,Off-Peak,Dry,123,258,83,46,5
Bwaise Junction,2026-06-15,12,Off-Peak,Dry,161,297,104,64,3
Bwaise Junction,2026-06-15,12,Off-Peak,Dry,83,299,52,25,5
Bwaise Junction,2026-06-15,13,Off-Peak,Dry,105,307,63,50,5
Bwaise Junction,2026-06-15,13,Off-Peak,Dry,135,463,88,45,9
Bwaise Junction,2026-06-15,13,Off-Peak,Dry,111,207,65,52,4
Bwaise Junction,2026-06-15,13,Off-Peak,Dry,173,308,112,82,9
Bwaise Junction,2026-06-15,14,Off-Peak,Dry,183,358,82,90,14
Bwaise Junction,2026-06-15,14,Off-Peak,Dry,86,284,67,41,3
Bwaise Junction,2026-06-15,14,Off-Peak,Dry,108,332,77,48,3
Bwaise Junction,2026-06-15,14,Off-Peak,Dry,147,340,72,67,7
Bwaise Junction,2026-06-15,15,Off-Peak,Dry,118,303,69,36,6
Bwaise Junction,2026-06-15,15,Off-Peak,Dry,141,316,88,43,3
Bwaise Junction,2026-06-15,15,Off-Peak,Dry,167,488,106,63,4
Bwaise Junction,2026-06-15,15,Off-Peak,Dry,81,188,57,29,3
Bwaise Junction,2026-06-15,16,Peak,Dry,265,620,203,121,13
Bwaise Junction,2026-06-15,16,Peak,Dry,282,669,225,113,22
Bwaise Junction,2026-06-15,16,Peak,Dry,258,847,158,88,5
Bwaise Junction,2026-06-15,16,Peak,Dry,268,833,192,105,15
Bwaise Junction,2026-06-15,17,Peak,Dry,293,969,177,140,17
Bwaise Junction,2026-06-15,17,Peak,Dry,348,842,166,107,10
Bwaise Junction,2026-06-15,17,Peak,Dry,258,654,148,121,7
Bwaise Junction,2026-06-15,17,Peak,Dry,342,1129,237,104,16
Bwaise Junction,2026-06-15,18,Peak,Dry,306,841,181,98,24
Bwaise Junction,2026-06-15,18,Peak,Dry,274,880,220,124,20
Bwaise Junction,2026-06-15,18,Peak,Dry,399,1175,183,147,19
Bwaise Junction,2026-06-15,18,Peak,Dry,277,1052,225,83,14
Bwaise Junction,2026-06-15,19,Off-Peak,Dry,281,602,217,103,8
Bwaise Junction,2026-06-15,19,Off-Peak,Dry,377,680,187,154,9
Bwaise Junction,2026-06-15,19,Off-Peak,Dry,312,908,170,142,23
Bwaise Junction,2026-06-15,19,Off-Peak,Dry,303,816,210,101,14
Bwaise Junction,2026-06-15,20,Off-Peak,Dry,121,440,75,55,6
Bwaise Junction,2026-06-15,20,Off-Peak,Dry,133,436,69,64,5
Bwaise Junction,2026-06-15,20,Off-Peak,Dry,123,361,54,40,8
Bwaise Junction,2026-06-15,20,Off-Peak,Dry,115,299,69,38,4
Bwaise Junction,2026-06-15,21,Off-Peak,Dry,121,325,80,43,8
Bwaise Junction,2026-06-15,21,Off-Peak,Dry,159,430,98,54,6
Bwaise Junction,2026-06-15,21,Off-Peak,Dry,106,233,59,31,5
Bwaise Junction,2026-06-15,21,Off-Peak,Dry,94,303,81,29,6
Bwaise Junction,2026-06-16,6,Off-Peak,Dry,141,444,76,45,3
Bwaise Junction,2026-06-16,6,Off-Peak,Dry,141,451,93,67,10
Bwaise Junction,2026-06-16,6,Off-Peak,Dry,111,443,71,35,7
Bwaise Junction,2026-06-16,6,Off-Peak,Dry,93,177,67,28,5
Bwaise Junction,2026-06-16,7,Peak,Dry,275,1130,231,106,13
Bwaise Junction,2026-06-16,7,Peak,Dry,236,726,187,96,5
Bwaise Junction,2026-06-16,7,Peak,Dry,423,696,200,174,30
Bwaise Junction,2026-06-16,7,Peak,Dry,372,945,249,173,23
Bwaise Junction,2026-06-16,8,Peak,Dry,373,727,204,179,9
Bwaise Junction,2026-06-16,8,Peak,Dry,298,834,140,103,18
Bwaise Junction,2026-06-16,8,Peak,Dry,362,982,214,149,19
Bwaise Junction,2026-06-16,8,Peak,Dry,352,938,226,171,20
Bwaise Junction,2026-06-16,9,Off-Peak,Dry,332,728,180,153,16
Bwaise Junction,2026-06-16,9,Off-Peak,Dry,327,974,182,103,21
Bwaise Junction,2026-06-16,9,Off-Peak,Dry,340,980,199,140,26
Bwaise Junction,2026-06-16,9,Off-Peak,Dry,377,1040,238,156,17
Bwaise Junction,2026-06-16,10,Off-Peak,Dry,97,306,63,47,4
Bwaise Junction,2026-06-16,10,Off-Peak,Dry,102,361,81,49,6
Bwaise Junction,2026-06-16,10,Off-Peak,Dry,188,369,101,88,4
Bwaise Junction,2026-06-16,10,Off-Peak,Dry,131,330,73,53,8
Bwaise Junction,2026-06-16,11,Off-Peak,Dry,157,323,96,67,5
Bwaise Junction,2026-06-16,11,Off-Peak,Dry,135,360,71,67,9
Bwaise Junction,2026-06-16,11,Off-Peak,Dry,111,424,92,44,2
Bwaise Junction,2026-06-16,11,Off-Peak,Dry,181,398,113,86,10
Bwaise Junction,2026-06-16,12,Off-Peak,Dry,140,323,90,58,6
Bwaise Junction,2026-06-16,12,Off-Peak,Dry,110,219,66,35,5
Bwaise Junction,2026-06-16,12,Off-Peak,Dry,106,375,70,46,3
Bwaise Junction,2026-06-16,12,Off-Peak,Dry,129,267,60,50,3
Bwaise Junction,2026-06-16,13,Off-Peak,Dry,152,389,86,52,3
Bwaise Junction,2026-06-16,13,Off-Peak,Dry,95,240,67,29,2
Bwaise Junction,2026-06-16,13,Off-Peak,Dry,85,264,60,26,3
Bwaise Junction,2026-06-16,13,Off-Peak,Dry,128,374,60,48,5
Bwaise Junction,2026-06-16,14,Off-Peak,Dry,122,413,88,47,3
Bwaise Junction,2026-06-16,14,Off-Peak,Dry,165,546,103,51,4
Bwaise Junction,2026-06-16,14,Off-Peak,Dry,129,501,89,40,9
Bwaise Junction,2026-06-16,14,Off-Peak,Dry,81,271,56,28,1
Bwaise Junction,2026-06-16,15,Off-Peak,Dry,125,289,60,38,3
Bwaise Junction,2026-06-16,15,Off-Peak,Dry,156,345,104,52,4
Bwaise Junction,2026-06-16,15,Off-Peak,Dry,108,428,80,35,2
Bwaise Junction,2026-06-16,15,Off-Peak,Dry,127,315,80,44,8
Bwaise Junction,2026-06-16,16,Peak,Dry,356,1052,165,108,17
Bwaise Junction,2026-06-16,16,Peak,Dry,268,960,196,96,18
Bwaise Junction,2026-06-16,16,Peak,Dry,380,1136,193,119,18
Bwaise Junction,2026-06-16,16,Peak,Dry,350,740,180,116,18
Bwaise Junction,2026-06-16,17,Peak,Dry,338,1006,193,108,15
Bwaise Junction,2026-06-16,17,Peak,Dry,336,1062,242,124,9
Bwaise Junction,2026-06-16,17,Peak,Dry,322,707,210,109,13
Bwaise Junction,2026-06-16,17,Peak,Dry,323,684,199,116,15
Bwaise Junction,2026-06-16,18,Peak,Dry,337,912,244,130,18
Bwaise Junction,2026-06-16,18,Peak,Dry,265,596,185,98,9
Bwaise Junction,2026-06-16,18,Peak,Dry,378,1102,213,172,12
Bwaise Junction,2026-06-16,18,Peak,Dry,373,695,228,142,12
Bwaise Junction,2026-06-16,19,Off-Peak,Dry,344,851,220,113,12
Bwaise Junction,2026-06-16,19,Off-Peak,Dry,393,1032,232,154,22
Bwaise Junction,2026-06-16,19,Off-Peak,Dry,330,1032,226,114,13
Bwaise Junction,2026-06-16,19,Off-Peak,Dry,330,709,180,161,11
Bwaise Junction,2026-06-16,20,Off-Peak,Dry,114,252,70,36,3
Bwaise Junction,2026-06-16,20,Off-Peak,Dry,157,424,102,57,9
Bwaise Junction,2026-06-16,20,Off-Peak,Dry,142,399,81,54,5
Bwaise Junction,2026-06-16,20,Off-Peak,Dry,125,347,78,57,2
Bwaise Junction,2026-06-16,21,Off-Peak,Dry,150,396,92,68,5
Bwaise Junction,2026-06-16,21,Off-Peak,Dry,122,380,94,41,5
Bwaise Junction,2026-06-16,21,Off-Peak,Dry,131,368,85,56,7
Bwaise Junction,2026-06-16,21,Off-Peak,Dry,136,423,100,62,4
Bwaise Junction,2026-06-17,6,Off-Peak,Dry,103,411,65,46,7
Bwaise Junction,2026-06-17,6,Off-Peak,Dry,118,312,61,44,6
Bwaise Junction,2026-06-17,6,Off-Peak,Dry,87,279,62,26,1
Bwaise Junction,2026-06-17,6,Off-Peak,Dry,148,423,81,57,7
Bwaise Junction,2026-06-17,7,Peak,Dry,331,1037,215,156,15
Bwaise Junction,2026-06-17,7,Peak,Dry,368,984,243,153,18
Bwaise Junction,2026-06-17,7,Peak,Dry,346,630,168,145,19
Bwaise Junction,2026-06-17,7,Peak,Dry,294,550,168,103,21
Bwaise Junction,2026-06-17,8,Peak,Dry,316,911,163,143,22
Bwaise Junction,2026-06-17,8,Peak,Dry,317,621,210,118,14
Bwaise Junction,2026-06-17,8,Peak,Dry,322,709,233,120,18
Bwaise Junction,2026-06-17,8,Peak,Dry,347,1115,236,168,22
Bwaise Junction,2026-06-17,9,Off-Peak,Dry,230,889,208,79,11
Bwaise Junction,2026-06-17,9,Off-Peak,Dry,306,1006,149,126,7
Bwaise Junction,2026-06-17,9,Off-Peak,Dry,335,939,214,139,13
Bwaise Junction,2026-06-17,9,Off-Peak,Dry,280,927,167,109,10
Bwaise Junction,2026-06-17,10,Off-Peak,Dry,116,395,69,53,4
Bwaise Junction,2026-06-17,10,Off-Peak,Dry,123,332,74,52,5
Bwaise Junction,2026-06-17,10,Off-Peak,Dry,127,397,71,45,3
Bwaise Junction,2026-06-17,10,Off-Peak,Dry,84,207,64,28,5
Bwaise Junction,2026-06-17,11,Off-Peak,Dry,114,256,64,54,5
Bwaise Junction,2026-06-17,11,Off-Peak,Dry,94,253,61,36,2
Bwaise Junction,2026-06-17,11,Off-Peak,Dry,113,352,63,44,5
Bwaise Junction,2026-06-17,11,Off-Peak,Dry,144,304,112,52,8
Bwaise Junction,2026-06-17,12,Off-Peak,Dry,83,187,56,28,3
Bwaise Junction,2026-06-17,12,Off-Peak,Dry,148,263,81,57,6
Bwaise Junction,2026-06-17,12,Off-Peak,Dry,86,238,56,32,6
Bwaise Junction,2026-06-17,12,Off-Peak,Dry,105,328,58,31,5
Bwaise Junction,2026-06-17,13,Off-Peak,Dry,92,182,65,29,1
Bwaise Junction,2026-06-17,13,Off-Peak,Dry,113,323,67,44,8
Bwaise Junction,2026-06-17,13,Off-Peak,Dry,141,449,103,64,9
Bwaise Junction,2026-06-17,13,Off-Peak,Dry,160,370,100,66,10
Bwaise Junction,2026-06-17,14,Off-Peak,Dry,130,287,82,58,7
Bwaise Junction,2026-06-17,14,Off-Peak,Dry,115,323,71,55,6
Bwaise Junction,2026-06-17,14,Off-Peak,Dry,108,292,71,44,4
Bwaise Junction,2026-06-17,14,Off-Peak,Dry,159,454,104,50,12
Bwaise Junction,2026-06-17,15,Off-Peak,Dry,107,266,65,47,5
Bwaise Junction,2026-06-17,15,Off-Peak,Dry,156,466,106,68,7
Bwaise Junction,2026-06-17,15,Off-Peak,Dry,107,283,79,36,4
Bwaise Junction,2026-06-17,15,Off-Peak,Dry,150,436,83,56,7
Bwaise Junction,2026-06-17,16,Peak,Dry,322,736,189,117,8
Bwaise Junction,2026-06-17,16,Peak,Dry,325,782,210,122,15
Bwaise Junction,2026-06-17,16,Peak,Dry,245,926,188,105,6
Bwaise Junction,2026-06-17,16,Peak,Dry,332,984,167,110,17
Bwaise Junction,2026-06-17,17,Peak,Dry,246,920,147,76,6
Bwaise Junction,2026-06-17,17,Peak,Dry,358,926,258,135,26
Bwaise Junction,2026-06-17,17,Peak,Dry,285,834,189,129,16
Bwaise Junction,2026-06-17,17,Peak,Dry,395,804,210,185,31
Bwaise Junction,2026-06-17,18,Peak,Dry,313,1074,228,150,24
Bwaise Junction,2026-06-17,18,Peak,Dry,384,859,226,145,22
Bwaise Junction,2026-06-17,18,Peak,Dry,290,883,189,98,10
Bwaise Junction,2026-06-17,18,Peak,Dry,325,836,166,134,7
Bwaise Junction,2026-06-17,19,Off-Peak,Dry,365,879,176,137,11
Bwaise Junction,2026-06-17,19,Off-Peak,Dry,224,773,203,87,15
Bwaise Junction,2026-06-17,19,Off-Peak,Dry,332,896,212,161,26
Bwaise Junction,2026-06-17,19,Off-Peak,Dry,326,996,168,114,14
Bwaise Junction,2026-06-17,20,Off-Peak,Dry,104,195,64,32,4
Bwaise Junction,2026-06-17,20,Off-Peak,Dry,186,500,95,86,10
Bwaise Junction,2026-06-17,20,Off-Peak,Dry,154,389,77,59,6
Bwaise Junction,2026-06-17,20,Off-Peak,Dry,122,251,71,47,9
Bwaise Junction,2026-06-17,21,Off-Peak,Dry,75,305,65,24,2
Bwaise Junction,2026-06-17,21,Off-Peak,Dry,111,365,77,55,3
Bwaise Junction,2026-06-17,21,Off-Peak,Dry,137,467,107,43,8
Bwaise Junction,2026-06-17,21,Off-Peak,Dry,147,375,95,54,4
Bwaise Junction,2026-06-18,6,Off-Peak,Dry,131,353,58,64,8
Bwaise Junction,2026-06-18,6,Off-Peak,Dry,108,331,64,42,4
Bwaise Junction,2026-06-18,6,Off-Peak,Dry,123,294,87,45,7
Bwaise Junction,2026-06-18,6,Off-Peak,Dry,87,307,53,33,3
Bwaise Junction,2026-06-18,7,Peak,Dry,333,691,179,100,16
Bwaise Junction,2026-06-18,7,Peak,Dry,266,566,204,90,15
Bwaise Junction,2026-06-18,7,Peak,Dry,314,874,197,152,14
Bwaise Junction,2026-06-18,7,Peak,Dry,331,633,201,147,17
Bwaise Junction,2026-06-18,8,Peak,Dry,297,832,178,132,21
Bwaise Junction,2026-06-18,8,Peak,Dry,341,585,177,145,10
Bwaise Junction,2026-06-18,8,Peak,Dry,345,1068,199,144,9
Bwaise Junction,2026-06-18,8,Peak,Dry,306,738,201,104,7
Bwaise Junction,2026-06-18,9,Off-Peak,Dry,249,936,187,81,9
Bwaise Junction,2026-06-18,9,Off-Peak,Dry,312,797,225,115,24
Bwaise Junction,2026-06-18,9,Off-Peak,Dry,303,1008,204,134,14
Bwaise Junction,2026-06-18,9,Off-Peak,Dry,303,668,174,127,7
Bwaise Junction,2026-06-18,10,Off-Peak,Dry,139,486,88,62,9
Bwaise Junction,2026-06-18,10,Off-Peak,Dry,181,384,118,68,7
Bwaise Junction,2026-06-18,10,Off-Peak,Dry,111,242,56,55,4
Bwaise Junction,2026-06-18,10,Off-Peak,Dry,164,493,98,79,3
Bwaise Junction,2026-06-18,11,Off-Peak,Dry,77,282,69,36,2
Bwaise Junction,2026-06-18,11,Off-Peak,Dry,159,421,105,76,8
Bwaise Junction,2026-06-18,11,Off-Peak,Dry,108,261,68,43,7
Bwaise Junction,2026-06-18,11,Off-Peak,Dry,126,394,92,61,8
Bwaise Junction,2026-06-18,12,Off-Peak,Dry,155,396,90,76,10
Bwaise Junction,2026-06-18,12,Off-Peak,Dry,119,390,65,52,8
Bwaise Junction,2026-06-18,12,Off-Peak,Dry,139,396,97,66,9
Bwaise Junction,2026-06-18,12,Off-Peak,Dry,111,293,51,40,6
Bwaise Junction,2026-06-18,13,Off-Peak,Dry,125,268,67,50,9
Bwaise Junction,2026-06-18,13,Off-Peak,Dry,170,536,105,64,5
Bwaise Junction,2026-06-18,13,Off-Peak,Dry,142,388,70,66,5
Bwaise Junction,2026-06-18,13,Off-Peak,Dry,132,282,86,64,3
Bwaise Junction,2026-06-18,14,Off-Peak,Dry,129,266,69,39,7
Bwaise Junction,2026-06-18,14,Off-Peak,Dry,118,234,65,36,6
Bwaise Junction,2026-06-18,14,Off-Peak,Dry,125,283,84,61,3
Bwaise Junction,2026-06-18,14,Off-Peak,Dry,168,313,119,71,5
Bwaise Junction,2026-06-18,15,Off-Peak,Dry,154,326,102,73,7
Bwaise Junction,2026-06-18,15,Off-Peak,Dry,129,359,59,39,6
Bwaise Junction,2026-06-18,15,Off-Peak,Dry,158,454,110,65,8
Bwaise Junction,2026-06-18,15,Off-Peak,Dry,128,269,85,53,6
Bwaise Junction,2026-06-18,16,Peak,Dry,255,758,197,121,13
Bwaise Junction,2026-06-18,16,Peak,Dry,287,995,238,98,6
Bwaise Junction,2026-06-18,16,Peak,Dry,327,764,211,138,24
Bwaise Junction,2026-06-18,16,Peak,Dry,262,855,153,109,17
Bwaise Junction,2026-06-18,17,Peak,Dry,311,568,185,135,12
Bwaise Junction,2026-06-18,17,Peak,Dry,307,535,170,126,22
Bwaise Junction,2026-06-18,17,Peak,Dry,277,810,185,109,9
Bwaise Junction,2026-06-18,17,Peak,Dry,335,913,182,150,23
Bwaise Junction,2026-06-18,18,Peak,Dry,233,608,211,110,7
Bwaise Junction,2026-06-18,18,Peak,Dry,339,1107,230,130,24
Bwaise Junction,2026-06-18,18,Peak,Dry,277,624,173,120,5
Bwaise Junction,2026-06-18,18,Peak,Dry,275,608,192,110,13
Bwaise Junction,2026-06-18,19,Off-Peak,Dry,303,648,205,98,13
Bwaise Junction,2026-06-18,19,Off-Peak,Dry,289,624,215,141,13
Bwaise Junction,2026-06-18,19,Off-Peak,Dry,266,1096,165,105,18
Bwaise Junction,2026-06-18,19,Off-Peak,Dry,326,960,195,129,9
Bwaise Junction,2026-06-18,20,Off-Peak,Dry,95,250,70,41,5
Bwaise Junction,2026-06-18,20,Off-Peak,Dry,93,320,76,43,6
Bwaise Junction,2026-06-18,20,Off-Peak,Dry,141,249,74,45,8
Bwaise Junction,2026-06-18,20,Off-Peak,Dry,99,360,58,30,5
Bwaise Junction,2026-06-18,21,Off-Peak,Dry,145,434,94,62,8
Bwaise Junction,2026-06-18,21,Off-Peak,Dry,148,260,103,71,8
Bwaise Junction,2026-06-18,21,Off-Peak,Dry,136,289,89,49,8
Bwaise Junction,2026-06-18,21,Off-Peak,Dry,115,279,93,42,8
Bwaise Junction,2026-06-19,6,Off-Peak,Dry,181,295,107,73,6
Bwaise Junction,2026-06-19,6,Off-Peak,Dry,114,296,79,36,7
Bwaise Junction,2026-06-19,6,Off-Peak,Dry,113,290,68,51,8
Bwaise Junction,2026-06-19,6,Off-Peak,Dry,99,281,68,41,3
Bwaise Junction,2026-06-19,7,Peak,Dry,308,937,202,108,8
Bwaise Junction,2026-06-19,7,Peak,Dry,322,992,177,160,19
Bwaise Junction,2026-06-19,7,Peak,Dry,301,728,154,142,23
Bwaise Junction,2026-06-19,7,Peak,Dry,268,639,206,127,19
Bwaise Junction,2026-06-19,8,Peak,Dry,339,1044,254,141,10
Bwaise Junction,2026-06-19,8,Peak,Dry,336,1109,186,143,14
Bwaise Junction,2026-06-19,8,Peak,Dry,276,669,159,91,20
Bwaise Junction,2026-06-19,8,Peak,Dry,364,1229,199,126,25
Bwaise Junction,2026-06-19,9,Off-Peak,Dry,325,721,235,146,16
Bwaise Junction,2026-06-19,9,Off-Peak,Dry,315,699,251,155,13
Bwaise Junction,2026-06-19,9,Off-Peak,Dry,280,650,207,113,8
Bwaise Junction,2026-06-19,9,Off-Peak,Dry,281,999,208,88,12
Bwaise Junction,2026-06-19,10,Off-Peak,Dry,102,257,73,49,5
Bwaise Junction,2026-06-19,10,Off-Peak,Dry,138,397,72,60,8
Bwaise Junction,2026-06-19,10,Off-Peak,Dry,102,250,54,43,7
Bwaise Junction,2026-06-19,10,Off-Peak,Dry,118,319,97,46,7
Bwaise Junction,2026-06-19,11,Off-Peak,Dry,85,217,59,38,3
Bwaise Junction,2026-06-19,11,Off-Peak,Dry,119,264,101,51,7
Bwaise Junction,2026-06-19,11,Off-Peak,Dry,159,338,108,69,11
Bwaise Junction,2026-06-19,11,Off-Peak,Dry,110,257,75,37,2
Bwaise Junction,2026-06-19,12,Off-Peak,Dry,129,324,63,60,6
Bwaise Junction,2026-06-19,12,Off-Peak,Dry,134,265,91,58,9
Bwaise Junction,2026-06-19,12,Off-Peak,Dry,138,467,84,67,2
Bwaise Junction,2026-06-19,12,Off-Peak,Dry,192,402,99,82,5
Bwaise Junction,2026-06-19,13,Off-Peak,Dry,188,436,103,75,3
Bwaise Junction,2026-06-19,13,Off-Peak,Dry,128,403,79,48,5
Bwaise Junction,2026-06-19,13,Off-Peak,Dry,85,249,65,37,5
Bwaise Junction,2026-06-19,13,Off-Peak,Dry,124,256,72,49,3
Bwaise Junction,2026-06-19,14,Off-Peak,Dry,126,266,93,61,8
Bwaise Junction,2026-06-19,14,Off-Peak,Dry,186,417,85,61,4
Bwaise Junction,2026-06-19,14,Off-Peak,Dry,124,398,93,39,6
Bwaise Junction,2026-06-19,14,Off-Peak,Dry,111,236,69,46,2
Bwaise Junction,2026-06-19,15,Off-Peak,Dry,108,294,72,46,6
Bwaise Junction,2026-06-19,15,Off-Peak,Dry,174,528,82,77,11
Bwaise Junction,2026-06-19,15,Off-Peak,Dry,111,214,74,51,2
Bwaise Junction,2026-06-19,15,Off-Peak,Dry,126,410,71,53,9
Bwaise Junction,2026-06-19,16,Peak,Dry,365,1151,204,155,19
Bwaise Junction,2026-06-19,16,Peak,Dry,344,867,186,152,12
Bwaise Junction,2026-06-19,16,Peak,Dry,249,696,170,120,18
Bwaise Junction,2026-06-19,16,Peak,Dry,308,987,245,147,19
Bwaise Junction,2026-06-19,17,Peak,Dry,333,1093,194,153,17
Bwaise Junction,2026-06-19,17,Peak,Dry,416,888,228,172,25
Bwaise Junction,2026-06-19,17,Peak,Dry,279,610,143,119,6
Bwaise Junction,2026-06-19,17,Peak,Dry,395,1030,196,155,12
Bwaise Junction,2026-06-19,18,Peak,Dry,330,857,189,160,9
Bwaise Junction,2026-06-19,18,Peak,Dry,339,895,173,122,21
Bwaise Junction,2026-06-19,18,Peak,Dry,241,565,217,115,13
Bwaise Junction,2026-06-19,18,Peak,Dry,281,774,160,119,18
Bwaise Junction,2026-06-19,19,Off-Peak,Dry,356,703,195,133,25
Bwaise Junction,2026-06-19,19,Off-Peak,Dry,364,749,207,176,12
Bwaise Junction,2026-06-19,19,Off-Peak,Dry,329,952,196,126,12
Bwaise Junction,2026-06-19,19,Off-Peak,Dry,254,609,182,80,6
Bwaise Junction,2026-06-19,20,Off-Peak,Dry,118,314,64,42,6
Bwaise Junction,2026-06-19,20,Off-Peak,Dry,109,258,67,35,3
Bwaise Junction,2026-06-19,20,Off-Peak,Dry,132,384,78,49,5
Bwaise Junction,2026-06-19,20,Off-Peak,Dry,164,370,103,73,8
Bwaise Junction,2026-06-19,21,Off-Peak,Dry,118,258,62,38,8
Bwaise Junction,2026-06-19,21,Off-Peak,Dry,130,382,67,47,4
Bwaise Junction,2026-06-19,21,Off-Peak,Dry,126,269,72,45,8
Bwaise Junction,2026-06-19,21,Off-Peak,Dry,187,296,110,71,11
Bwaise Junction,2026-06-20,6,Off-Peak,Dry,119,386,85,36,8
Bwaise Junction,2026-06-20,6,Off-Peak,Dry,163,359,101,52,4
Bwaise Junction,2026-06-20,6,Off-Peak,Dry,90,372,77,42,3
Bwaise Junction,2026-06-20,6,Off-Peak,Dry,139,399,104,61,8
Bwaise Junction,2026-06-20,7,Peak,Dry,317,920,219,108,11
Bwaise Junction,2026-06-20,7,Peak,Dry,291,535,163,113,13
Bwaise Junction,2026-06-20,7,Peak,Dry,264,862,187,123,19
Bwaise Junction,2026-06-20,7,Peak,Dry,271,794,203,92,20
Bwaise Junction,2026-06-20,8,Peak,Dry,324,760,204,118,10
Bwaise Junction,2026-06-20,8,Peak,Dry,272,673,158,117,11
Bwaise Junction,2026-06-20,8,Peak,Dry,313,849,237,121,16
Bwaise Junction,2026-06-20,8,Peak,Dry,337,788,168,140,20
Bwaise Junction,2026-06-20,9,Off-Peak,Dry,360,682,192,155,20
Bwaise Junction,2026-06-20,9,Off-Peak,Dry,386,913,168,171,25
Bwaise Junction,2026-06-20,9,Off-Peak,Dry,329,753,183,146,16
Bwaise Junction,2026-06-20,9,Off-Peak,Dry,385,1090,229,168,7
Bwaise Junction,2026-06-20,10,Off-Peak,Dry,181,471,77,56,9
